,Unnamed: 0,Name,Url,Intelligence,Strength,Speed,Durability,Power,Combat,Full name,Alter Egos,Aliases,Place of birth,First appearance,Creator,Alignment,Gender,Race,Height,Weight,Eye color,Hair color,Occupation,Base,Team Affiliation,Relatives,Skin color,Total Power
435,435,Marvel Girl,/marvel-girl/10-94/,85.0,85.0,50.0,45.0,100.0,80.0,Rachel Anne Summers,No alter egos found.,"Rachel Grey, formerly Phoenix, Mother Askani, Bright Lady, Aly'zrn Summerset",-,UNCANNY X-MEN #141,Marvel Comics,good,Female,-,5'7' // 170 cm,125 lb // 56 kg,Green,Red,Adventurer,"Xavier Institute of Higher Learning, Salem Center, Westchester County, New York (formerly) Braddock Lighthouse, England",Formerly: X-Men,"Scott Summers (Cyclops, alternate timeline father, deceased in own time), Jean Grey-Summers (Phoenix, alternate timeline mother, deceased in own time), Alex Summers (Havok, alternate timeline uncle), Franklin Richards (alternate future husband), Jonathan Reed Richards (Hyperstorm, alternate future son), David Richards (alternate future son)",,445.0
436,436,Master Brood,/master-brood/10-958/,,,,,,,Currently Colin Wood,No alter egos found.,Brood,Perhaps England,Team Epic Episode 101,Team Epic TV,good,Male,-,6'0 // 183 cm,180 lb // 81 kg,Blue,Black,-,"Toronto, Canada",No team connections added yet.,Deceased,,0.0
437,437,Master Chief,/master-chief/10-1110/,90.0,75.0,35.0,80.0,70.0,100.0,John-117,No alter egos found.,"Blue 1, Sierra 117, Spartan 117, Demon","Elysium City, Eridanus II",-,Microsoft,good,Male,Human / Altered,7' // 213 cm,- lb // 0 kg,Brown,Brown,Master Chief Petty Officer of the Navy,-,No team connections added yet.,-,,450.0
438,438,Match,/match/10-1459/,90.0,95.0,85.0,85.0,100.0,70.0,Kent Connor,No alter egos found.,"Superboy, Superman",-,"Superboy Vol 4 #35 (January, 1997)",DC Comics,bad,Male,-,- // 0 cm,- lb // 0 kg,Black,Black,-,-,No team connections added yet.,"Superman (genetic template via Superboy), Lex Luthor (genetic Template via Superboy), Superboy (genetic template)",,525.0
439,439,Matt Parkman,/matt-parkman/10-948/,85.0,10.0,15.0,15.0,60.0,60.0,Matthew Parkman,No alter egos found.,-,-,Heroes S01E02 - Don't Look Back,NBC - Heroes,good,Male,-,- // 0 cm,- lb // 0 kg,-,-,NYPD detective,"New York, NY; formerly Los Angeles, CA",No team connections added yet.,"Maury Parkman (father), Janice Parkman (ex-wife)",,245.0
440,440,Maverick,/maverick/10-257/,85.0,10.0,15.0,45.0,60.0,85.0,Christopher Bradley,No alter egos found.,"Chris, Bolt",-,X-Men Unlimited #8 (1995),Marvel Comics,good,Male,-,6'4 // 193 cm,244 lb // 110 kg,Blue,Black,"Mercenary; former adventurer, student",-,No team connections added yet.,"Robert Bradley (Frank Johnson, father), Marion Bradley (Rose Johnson, mother), Catherine Bradley (Jennifer Johnson, sister)",,300.0
441,441,Maxima,/maxima/10-1168/,90.0,90.0,35.0,60.0,85.0,75.0,-,No alter egos found.,"Queen Maxima, Empress of the Almeracian Empire",Almerac,-,DC Comics,bad,Female,-,5'11 // 180 cm,160 lb // 72 kg,Brown,Red,"Adventurer, Queen of the Almerac Empire",Imperial Royal Palace,No team connections added yet.,-,,435.0
442,442,Maya Herrera,/maya-herrera/10-944/,80.0,10.0,15.0,15.0,60.0,15.0,Maya Herrera,No alter egos found.,-,Dominican Republic,-,NBC - Heroes,good,Female,-,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,Alejandro (twin brother),,195.0
443,443,Medusa,/medusa/10-96/,90.0,35.0,35.0,70.0,40.0,60.0,Medusalith Amaquelin Boltagon,No alter egos found.,"Madam Medusa, Queen Medusa","Island of Attilan, Atlantic Ocean",Fantastic Four Vol. 1 #36 (1965),Marvel Comics,good,Female,Inhuman,5'11 // 180 cm,130 lb // 59 kg,Green,Red,"Queen, Royal interpreter",Attilan,"A-Force (Leader), Inhumans, Formerly: Future Foundation, Frightful Four, Fantastic Four, Illuminati","Kobar, La (maternal grandparents), Azur (maternal aunt), Mander (maternal uncle-by-marriage), Quelin (father), Ambur (mother), Crystal (sister), Black Bolt (husband, second cousin), Ahura (son), Karnak (cousin), Triton (cousin), Psynapse (second cousin), Maximus (brother-in-law, second cousin), Ronan the Accuser (brother-in-law), Quicksilver (ex-brother-in-law), Luna (niece)",,330.0
444,444,Meltdown,/meltdown/10-258/,75.0,10.0,15.0,45.0,65.0,65.0,Tabitha Smith,Boom-Boom,"Boom-Boom, Boomer, Meltdown, Mutate #35, Time Bomb, Nancy Forrester","Roanoke, Virginia",-,Marvel Comics,good,Female,-,5'5 // 165 cm,120 lb // 54 kg,Blue,Blond,"Adventurer, former student, thief",-,Formerly: X-Men,"Martin Louis Smith (father), Mandy Smith (step-mother), Wanda Jo Bialowsky-Smith (step-mother)",,275.0
445,445,Mephisto,/mephisto/10-1322/,95.0,85.0,35.0,95.0,100.0,45.0,-,No alter egos found.,"Satan; Mephistopheles, Lord of Evil, Prince of Devils, Prince of Lies, Lord of the Lower Depths, Satan, Beelzebub, the Devil, Maya, Lucifer, Nick Scratch, the Friend, Legion, numerous others; impersonated Don Blake, many others",Hell,-,Marvel Comics,bad,Male,-,6'6 // 198 cm,310 lb // 140 kg,White,Black,Lord of a realm of Hell,-,"Gods, Hell Lords, Demons","Blackheart (son), Mephista (daughter); presumptive relationship to other Hell-lords; quasi-paternal relationship to Mikal Drakonmegas (Hellfire) and Daimon (Hellstorm) and Satana Hellstrom; formerly engaged to unidentified demoness",,455.0
446,446,Mera,/mera/10-1388/,80.0,65.0,80.0,60.0,95.0,80.0,-,Mera (DCEU),"Queen of Atlantis, Aquawoman, Aquagirl, Water-Woman",-,"Aquaman #11 (October, 1963)",DC Comics,good,Female,Atlantean,5'9 // 175 cm,160 lb // 72 kg,Blue,Red,Former queen of Atlantis; Former queen of Dimension Aqua,Atlantis,"Aquaman Family, Formerly: Red Lantern Corps","Aquaman (husband); Aquababy (son, deceased); A.J. (son); Siren (Hila, twin sister)",,460.0
447,447,Metallo,/metallo/10-737/,90.0,55.0,25.0,95.0,90.0,65.0,John Corben,No alter egos found.,-,-,"Superman Vol 2 #1 (January, 1987)",DC Comics,bad,Male,Android,6'5 // 196 cm,200 lb // 90 kg,Green,Brown,Professional criminal,"Mobile, though he generally operates out of Metropolis",Superman Revenge Squad,-,,420.0
448,448,Metamorpho,/metamorpho/10-738/,70.0,85.0,70.0,95.0,95.0,80.0,Rex Mason,No alter egos found.,The Element Man,-,Brave and the Bold #57,DC Comics,good,Male,-,6'1 // 185 cm,200 lb // 90 kg,Black,No Hair,"Adventurer, former Soldier of Fortune",-,"The Outsiders, Outsiders, Formerly: Justice League Europe","Unnamed parents (deceased), Sapphire Stagg Mason (wife), Joseph (son), Simon Stagg (father-in-law)",,495.0
449,449,Meteorite,/meteorite/10-1333/,,,,,,,-,No alter egos found.,-,-,-,Marvel Comics,good,Female,-,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,0.0
450,450,Metron,/metron/10-841/,95.0,10.0,50.0,60.0,100.0,30.0,Metron,No alter egos found.,-,-,"New Gods vol. 1 #1 (February-March, 1971)",DC Comics,good,Male,-,6'1 // 185 cm,190 lb // 86 kg,Blue,Black,"Scientist, seeker of knowledge","Supertown, New Genesis",No team connections added yet.,-,,345.0
451,451,Micah Sanders,/micah-sanders/10-951/,85.0,10.0,15.0,15.0,60.0,15.0,Micah Sanders,No alter egos found.,MicahSanders500,-,-,NBC - Heroes,good,Male,-,- // 0 cm,- lb // 0 kg,Brown,Black,Elementary school student,"New Orleans, LA",No team connections added yet.,"Niki Sanders (Mother), DL Hawkins (Father), Paulette Hawkins (paternal grandmother), Hal Sanders (maternal grandfather), Nana Dawson (Guardian)
Nana Dawson (Great-aunt), Monica Dawson (Cousin), Damon Dawson (Cousin)",,200.0
452,452,Michelangelo,/michelangelo/10-10329/,85.0,15.0,50.0,65.0,60.0,75.0,-,No alter egos found.,"Mike, Mikey, Mikester, Michaelangelo",-,-,IDW Publishing,good,Male,Mutant,- // 0 cm,- lb // 0 kg,Blue,-,-,-,Teenage Mutant Ninja Turtles,"Leonardo (brother), Donatello (brother), Raphael (brother)",Green,350.0
453,453,Micro Lad,/micro-lad/10-1181/,75.0,30.0,30.0,30.0,45.0,35.0,Gim Allon,No alter egos found.,"Colossal Boy (mostly known as Colossal Boy, although he dislikes that name himself)",-,Teen Titans/Legion Special #1 (2004),DC Comics,good,Male,-,6' // 183 cm,170 lb // 77 kg,Grey,Brown,-,"United Planets, 31st century",No team connections added yet.,-,,245.0
454,454,Mimic,/mimic/10-97/,85.0,70.0,50.0,60.0,80.0,45.0,Calvin Montgomery Rankin,No alter egos found.,"Cal, Wolverine, Calvin Rankin","Passiac, New Jersey",Uncanny X-Men #19,Marvel Comics,good,Male,-,6'2 // 188 cm,225 lb // 101 kg,Brown,Brown,-,-,"Formerly: X-Men, Dark X-Men","Ronald Rankin (father, deceased)",,390.0
455,455,Minna Murray,/minna-murray/10-881/,,,,,,,Wilhelmina Harker,No alter egos found.,-,-,-,Wildstorm,good,Female,-,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,0.0
456,456,Misfit,/misfit/10-1114/,85.0,35.0,25.0,80.0,95.0,45.0,Charlotte Gage-Radcliffe,Batgirl V,Batgirl,-,Birds of Prey #96,DC Comics,good,Female,-,- // 0 cm,- lb // 0 kg,Blue,Red,-,"Dalten Towers, Metropolis",No team connections added yet.,-,,365.0
457,457,Miss Martian,/miss-martian/10-1394/,85.0,85.0,60.0,100.0,100.0,45.0,M'gann M'orzz,No alter egos found.,"Megan Morse; M'Gann M'Orzz (alternate spelling); Martian Girlhunter; Martian Manhunter (Titans Tomorrow alias), Star-Spangled Kid",Mars,"Teen Titans Vol 3 #37 (August, 2006)",DC Comics,good,Female,-,5'10 // 178 cm,135 lb // 61 kg,Red,Red,Adventurer,"Arizona; San Francisco, California; formerly the Tanami Desert, Australia","Young Justice, Justice Legion Alpha, Formerly: Teen Titans",-,,475.0
458,458,Mister Fantastic,/mister-fantastic/10-408/,100.0,10.0,20.0,70.0,35.0,65.0,Reed Richards,Mister Fantastic (FOX),Mr Fantastic,"Central City, California",FANTASTIC FOUR #1,Marvel Comics,good,Male,Human / Radiation,6'1 // 185 cm,180 lb // 81 kg,Brown,Brown,"Scientist, adventurer",New York City,"Fantastic Four (Leader), Fantastic Four Incorporated (Leader), Contingency (Leader), Fantastic Five (Leader), Future Foundation, Formerly: Illuminati, Avengers","Nathaniai (father), Evelyn (mother, deceased), Susan Storm - Invisible Woman (wife), Franklin (son), Johnny Storm - Human Torch (brother-inlaw), Cassandra (stepmother, deceased), Immortus (father's descendant, see Immortus, Kang, Rama-Tut).",,300.0
459,459,Mister Freeze,/mister-freeze/10-742/,90.0,35.0,15.0,70.0,40.0,30.0,Victor Fries,No alter egos found.,"Mister Zero, Doctor Zero, Doctor Schimmell",-,Batman #121 (Feb. 1959),DC Comics,bad,Male,Human,6'0 // 183 cm,190 lb // 86 kg,-,-,-,-,Formerly: The Society,"Nora Fries (wife, deceased, then resurrected as Lazara), Charles (Father) and Lorraine Fries (Mother)",,280.0
460,460,Mister Knife,/mister-knife/10-10633/,90.0,10.0,20.0,30.0,15.0,65.0,-,No alter egos found.,"Jason of Spartax, Jason of Sparta, Star-Lord, Mr Knife","Spartax, Spartoi Empire, near the Shi'ar Galaxy","Inhumans Vol 3 #2 (July, 2000)",Marvel Comics,bad,Male,Spartoi,- // 0 cm,- lb // 0 kg,Blue,Brown,"Crimelord; former emperor, prince","Formerly Spartax, Spartoi Empire, near the Shi'ar Galaxy","Slaughter Lords (Leader), Formerly: Galactic Council, Spartoi Empire","Eson (father, deceased), Peter Quill (Star-Lord, son), Victoria (daughter)",,230.0
461,461,Mister Mxyzptlk,/mister-mxyzptlk/10-744/,100.0,85.0,100.0,100.0,100.0,50.0,Mr. Mxyzptlk,No alter egos found.,-,-,Superman #30,DC Comics,bad,Male,God / Eternal,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,535.0
462,462,Mister Sinister,/mister-sinister/10-856/,100.0,50.0,50.0,90.0,100.0,50.0,Dr. Nathaniel Essex,No alter egos found.,"Sinister, Robert Windsor, Arnold Bocklin, Mike Milbury, Apocalypse, Steven Shaffran, Edmond Atkinson, Nate, Administrator Pearson, Nosferatu, Nathan Milbury, Pale Man","London, England","Uncanny X-Men #221 (September, 1987)",Marvel Comics,bad,Male,Human / Altered,6'5 // 196 cm,285 lb // 128 kg,Red,Black,"Geneticist, Criminal, biologist and mutant-supremacist",Many bases throughout the world including his State Home for Foundlings and the Center for Homo Superior Medical Care.,"Frightful Four (Leader), Nasty Boys, Formerly: Marauders, Weapon X, Third Reich","Rebecca Essex (wife, deceased), Adam Stanislaus Essex (son, deceased), N2 (creation, deceased), Madelyne Pryor (creation, deceased), Claudine Renko (clone ""daughter"")",,440.0
463,463,Mister Zsasz,/mister-zsasz/10-1486/,100.0,25.0,35.0,30.0,30.0,95.0,Victor Zsasz,No alter egos found.,"Mr Zsasz, Mister Zsasz",-,Batman: Shadow of the Bat #1,DC Comics,bad,Male,Human,5'8 // 173 cm,150 lb // 68 kg,Blue,Blond,Serial Killer,-,No team connections added yet.,-,,315.0
464,464,Mockingbird,/mockingbird/10-1328/,90.0,35.0,40.0,20.0,50.0,95.0,Barbara Morse,No alter egos found.,"Barbara Morse-Barton, Roberta Morse, Agent 19, Huntress, Bobbi Van Dyne; once posed as Shooting Star","San Diego, California","Astonishing Tales #6 (June, 1971)",Marvel Comics,good,Female,Human,5'9 // 175 cm,135 lb // 61 kg,Blue,Blond,"Adventurer; former counter-terrorist agent, private investigator, government operative, S.H.I.E.L.D. agent, biologist","New York City, New York","S.H.I.E.L.D., Hawkeye & Mockingbird, Marvel Knights, Avengers West Coast, Formerly: New Avengers",Susan Morse (mother); Ben Morse (brother); Hawkeye (Clint Barton) (ex-husband),,330.0
465,465,MODOK,/modok/10-10438/,100.0,20.0,25.0,25.0,80.0,15.0,-,No alter egos found.,"M.O.D.O.K., Mental Organism Designed Only for Killing",-,Tales of Suspense #93,Marvel Comics,bad,Male,Cyborg,12'0 // 366 cm,750 lb // 338 kg,White,Brownn,"Would-be conqueror, AIM leader, terrorist; former AIM agent, technician",-,"MODOK's 11 (Leader), A.R.M.O.R. (Leader), X-Terminators (Leader), Psycho-nauts (Leader), A.I.M.","M.O.D.O.K. Superior (clone), Head Case (son), Number None (son)",,265.0
466,466,Mogo,/mogo/10-1432/,80.0,85.0,85.0,95.0,95.0,70.0,Mogo,No alter egos found.,-,-,"Green Lantern Vol 2 #188 (May, 1985)",DC Comics,good,Male,Planet,- // 0 cm,- lb // 0 kg,-,-,Green Lantern,Sector 2261,No team connections added yet.,-,,510.0
467,467,Mohinder Suresh,/mohinder-suresh/10-1313/,,,,,,,Mohinder Suresh,No alter egos found.,-,India,Heroes S01E01 - Genesis,NBC - Heroes,good,Male,-,- // 0 cm,- lb // 0 kg,-,-,"Former agent of Pinehearst Company, former Company medical professional & agent, former taxi driver, former genetics professor","Apartment in Brooklyn, NY",No team connections added yet.,"formerly Maya Herrera, formerly Mira Shenoy, Chandra Suresh (deceased), Unnamed mother, Shanti Suresh",,0.0
468,468,Molecule Man,/molecule-man/10-10895/,85.0,100.0,70.0,90.0,100.0,70.0,-,No alter egos found.,-,Dinosaur,"Fantastic Four #20 (November, 1963)",Marvel Comics,bad,Male,Human / Radiation,5'7 // 170 cm,140 lb // 63 kg,Blue,Brown,Megalomaniacal criminal; Former laboratory technician,New York,"Beyonders, Secret Empire",-,,515.0
469,469,Moloch,/moloch/10-1061/,75.0,40.0,35.0,40.0,70.0,45.0,Edgar William Jacobi,No alter egos found.,"William Edgar Bright, Moloch the Mystic",-,-,DC Comics,bad,Male,-,- // 0 cm,- lb // 0 kg,-,-,-,-,No team connections added yet.,-,,305.0
470,470,Molten Man,/molten-man/10-411/,80.0,75.0,25.0,85.0,55.0,60.0,Mark Raxton,No alter egos found.,-,-,Amazing Spider-Man #28 (1965),Marvel Comics,bad,Male,-,6'5 // 196 cm,550 lb // 248 kg,Gold,Gold,"Security guard for Osborn industries, former criminal, lab assistant",-,"Frightful Four, A.R.M.O.R.","Doris Raxton (mother), Liz Allan Osborn (step-sister), Harry Osborn (Green Goblin II , step-brother-in-law, deceased), Norman Osborn Jr. (Green Goblin I, step-nephew)",,380.0
471,471,Monarch,/monarch/10-1006/,95.0,100.0,100.0,100.0,100.0,95.0,Nathaniel Christopher Adam,No alter egos found.,"Monarch, Allen Adam, Cameron Scott, Captain Atom",-,"Captain Atom #1 (D.C., March, 1987)",DC Comics,good,Male,-,6'4 // 193 cm,200 lb // 90 kg,Blue,White,"Adventurer, former U.S. Special Agent, former U.S. Air Force Captain",-,No team connections added yet.,"Angela Adams (wife, deceased), Margaret Eiling (daughter), Randall Eiling (son)",,590.0
472,472,Monica Dawson,/monica-dawson/10-942/,80.0,10.0,35.0,15.0,50.0,90.0,Monica Dawson,No alter egos found.,-,-,Heroes S02E04 - The Kindness of Strangers,NBC - Heroes,good,Female,-,- // 0 cm,- lb // 0 kg,-,-,Fast food service,"New Orleans, LA",No team connections added yet.,"Nana Dawson (Grandmother), Damon (brother), DL Hawkins (cousin), Niki Sanders (cousin-in-law once removed), Micah Sanders (second cousin)",,280.0
473,473,Moon Knight,/moon-knight/10-415/,80.0,40.0,25.0,45.0,30.0,75.0,Marc Spector,No alter egos found.,"Jake Lockley, Steven Grant, Yitzak Topol, Fist of Khonshu, Crescent Crusader, Lunar Legionnaire","Chicago, Illinois","Werewolf by Night #32 (August, 1975)",Marvel Comics,good,Male,Human,6'2 // 188 cm,225 lb // 101 kg,Brown,Brown,"Adventurer, entrepreneur; former prize fighter, spy, soldier, mercenary, cab driver","New York City; formerly Spector Mansion, Long Island, Avengers Compound, California","Marvel Knights, Avengers West Coast, Formerly: Avengers","Shadowknight (Randall Spector) (brother, deceased), Elias (father, deceased), Seth Phalkon (alleged great-great-grandfather)",,295.0
474,474,Moonstone,/moonstone/10-100/,80.0,70.0,50.0,55.0,75.0,80.0,Dr. Karla Sofen,Meteorite,"Meteorite,  Kate Sorenson","Van Nuys, California","Captain America Vol. 1 #192 (December, 1975)",Marvel Comics,bad,Female,-,5'11 // 180 cm,130 lb // 59 kg,Blue,Blond,"former Adventurer, Psychiatrist",formerly Mount Charteris; Four Freedoms Plaza,"Thunderbolts, Dark Avengers","Karl August Sofen (father), Marion Sofen (mother), unnamed maternal grandparents (only mentioned )",,410.0
475,475,Morlun,/morlun/10-1171/,85.0,60.0,35.0,45.0,75.0,60.0,Morlun,No alter egos found.,-,-,Amazing Spider-Man #30 (2001),Marvel Comics,bad,Male,-,6'2 // 188 cm,175 lb // 79 kg,White / Red,Black,-,-,No team connections added yet.,-,,360.0
476,476,Morph,/morph/10-102/,65.0,50.0,40.0,65.0,70.0,50.0,Kevin Sydney,No alter egos found.,-,"Pittsburgh, Pennsylvania",Exiles #1,Marvel Comics,good,Male,-,5'10 // 178 cm,175 lb // 79 kg,White,No Hair,"Adventurer, reality traveler",Mobile,No team connections added yet.,"Unnamed mother (deceased), Unnamed father",,340.0
477,477,Moses Magnum,/moses-magnum/10-1020/,90.0,30.0,15.0,45.0,55.0,60.0,Moses Magnum,No alter egos found.,"Magnum Force,",-,Giant-Size Spider-Man #4 (1975),Marvel Comics,bad,Male,-,5'9 // 175 cm,159 lb // 72 kg,Brown,Black,"Terrorist, president of Magnum Munitions; former ruler of Canaan",-,No team connections added yet.,-,,295.0
478,478,Mr Immortal,/mr-immortal/10-10794/,80.0,10.0,10.0,100.0,70.0,30.0,-,No alter egos found.,-,-,West Coast Avengers Vol 2 #46,Marvel Comics,good,Male,Mutant,6'2 // 188 cm,156 lb // 70 kg,Blue,Blond,-,-,Great Lakes Avengers,-,,300.0
479,479,Mr Incredible,/mr-incredible/10-869/,80.0,85.0,35.0,95.0,30.0,40.0,Robert Parr,No alter egos found.,"Mr. I, The Hero's Hero, Bob Parr",-,"The Incredibles (Movies, 2004)",Dark Horse Comics,good,Male,Human,6'7 // 201 cm,350 lb // 158 kg,Blue,Blond,-,-,Incredible Family (Leader),"Helen Parr (Elastigirl, wife), Violet Parr(Violet, daughter), Dashiell Parr (Dash, son), Jack-jack (son)",,365.0
480,480,Ms Marvel II,/ms-marvel-ii/10-897/,75.0,65.0,25.0,85.0,15.0,60.0,Sharon Ventura,She-Thing,She-Thing,"Pullman, Washington",-,Marvel Comics,good,Female,-,5'8 // 173 cm,135 lb // 61 kg,Blue,Red,"Wanderer, former adventurer, wrestler, stunt woman, scuba diver, motorcycle performer",-,Formerly: Avengers,-,,325.0
481,481,Multiple Man,/multiple-man/10-104/,85.0,15.0,25.0,70.0,30.0,65.0,James Arthur,No alter egos found.,-,"Los Alamos, New Mexico",GIANT-SIZE FANTASTIC FOUR #4,Marvel Comics,good,Male,-,5'11' // 180 cm,155 lb // 70 kg,Blue,Brown,"Private investigator (formerly) Farmer, Adventurer",New York City,"Brotherhood of Mutants, X-Factor, Formerly: Wrecking Crew","Dr. Daniel Madrox (father, deceased), Joan Madrox (mother, deceased)",,290.0
482,482,Mysterio,/mysterio/10-1039/,95.0,10.0,20.0,40.0,85.0,70.0,Quentin Beck,No alter egos found.,"Nicholas Macabes, Rudolph Hines, Gerdes, Doctor Ludwig Rinehart","New York, New York",Amazing Spider-Man #13 (1964),Marvel Comics,bad,Male,Human,5'11 // 180 cm,175 lb // 79 kg,Brown,No Hair,Criminal; former Hollywood special effects designer and stunt man,"New York City, New York State (Earth-1610) formerly New York City, New York (Earth-616)","Sinister Six, The FIRM, X-Terminators, A.R.M.O.R.","Henrietta Beck (mother), Elmore Beck (father), Vincent (uncle), Maguire Beck (Jack O'Lantern) (cousin)",,320.0
483,483,Mystique,/mystique/10-817/,90.0,15.0,25.0,65.0,65.0,75.0,Raven Darkholme,No alter egos found.,Mallory Brickman,-,"(as Raven Darkholme) MS. MARVEL #16, (as Mystique) MS. MARVEL #18",Marvel Comics,bad,Female,Mutant,5'10 // 178 cm,120 lb // 54 kg,Yellow (without irises),Red / Orange,"Special operative for Germany and the United States governments, (former) German Freedom Fighter, special operative in the Weapon X Project Team","Arlington, Virginia","The Hand, Brotherhood of Evil Mutants, Brotherhood of Mutants, Cerebro's X-Men, Hellfire Club, Formerly: X-Men, Dark X-Men, Marauders","Rogue (unofficial foster daughter), Ralph Brickman (husband), Gloria Brickman (daughter), Graydon Creed (son, deceased)",Blue,335.0
